Gene	Gene_hs	gene_length_hs	exon_length_gencode_v25_hs	Gene_sum_all	Gene_mean_all	Gene_sum0_all	Gene_mean0_all	Gene_var_all	Gene_cv_all
Coro2a	CORO2A	71666	5717	1575	0.1579739217652959	9035	0.9062186559679037	0.36836102650412866	3.8419476017282554
Wnt8b	WNT8B	20704	2112	136	0.013640922768304914	9889	0.9918756268806419	0.04334886493163914	15.263183131615174
Wnt9b	WNT9B	53530	3313	22	0.0022066198595787363	9951	0.9980942828485456	0.0030044592600149732	24.840231399673037
Xpo1	XPO1	60778	11708	8706	0.8732196589769308	5357	0.5373119358074223	1.6835941066252225	1.4859191983791564
Xrcc4	XRCC4	276290	2676	2628	0.26359077231695083	8310	0.8335005015045135	0.5101096850587875	2.709577529400567
Yy1	YY1	44495	8720	3895	0.39067201604814444	7301	0.7322968906720161	0.6164442268524905	2.0097155421142046
Zfp36	ZFP36	2600	2010	5413	0.5429287863590773	8443	0.8468405215646941	5.463148408008658	4.305054268376899
Zbtb14	ZBTB14	8035	4120	1748	0.1753259779338014	8603	0.862888665997994	0.25474272149380234	2.8787544487017884
Zfx	ZFX	67083	9037	2548	0.2555667001003009	8348	0.8373119358074222	0.5214982493875447	2.8256746932460164
Zic1	ZIC1	116872	6806	1626	0.16308926780341024	9347	0.9375125376128385	0.7496054619873262	5.308734283089363
Cnbp	CNBP	14439	1927	53299	5.345937813440321	1160	0.11634904714142427	26.64237741814067	0.9655229153273842
Zfp105	ZNF35	12065	2663	368	0.03691073219658977	9655	0.9684052156469408	0.04879294317902045	5.984472110333299
Zfp523	ZNF76	37077	6789	3317	0.3326980942828485	7436	0.7458375125376129	0.43128101326750845	1.9739214043819293
Zfp169	ZNF169	42144	5286	475	0.047642928786359076	9595	0.9623871614844534	0.07286283567323497	5.6657131556584535
Zbtb17	ZBTB17	34264	4240	1707	0.1712136409227683	8608	0.8633901705115345	0.23580482645649856	2.836207376366383
Zfp13	ZNF205	7958	2330	993	0.09959879638916751	9347	0.9375125376128385	0.2261107829456873	4.774265279930607
Dnali1	DNALI1	9939	4456	189	0.018956870611835507	9881	0.9910732196589769	0.07938781737931219	14.863130300389022
Ptp4a1	PTP4A1	61827	5796	6121	0.6139418254764293	7065	0.7086258776328987	1.6592498832639961	2.0981120434829417
Pax8	PAX8	62954	7400	NA	NA	NA	NA	NA	NA
Fzd5	FZD5	6978	6708	589	0.059077231695085254	9570	0.9598796389167502	0.11577926678017803	5.759638962910459
Scg2	SCG2	5564	2719	72834	7.305315947843531	5241	0.5256770310932798	314.68659025526773	2.4282875592736097
Usp7	USP7	72421	7969	11161	1.1194583751253762	5556	0.557271815446339	3.6008350963211635	1.695093531575969
Dek	DEK	40956	4361	7928	0.79518555667001	6123	0.6141424272818455	2.039900582477697	1.7961227668312858
Rassf7	RASSF7	3618	2492	186	0.018655967903711133	9809	0.983851554663992	0.024127795161993155	8.32608868947518
Cul5	CUL5	99045	6742	9384	0.9412236710130392	5729	0.5746238716148445	2.4485462003424256	1.6624986857664994
Mfap5	MFAP5	25543	3876	36	0.0036108324974924774	9948	0.9977933801404213	0.012626142043343391	31.119169128035352
Gpr68	GPR68	21394	3278	281	0.02818455366098295	9760	0.9789368104312939	0.04725450300143082	7.71277102515691
Nrip1	NRIP1	103766	8497	2967	0.297592778335005	8358	0.8383149448345035	0.7631700498224536	2.9355418161617517
Naa10	NAA10	5982	4742	5642	0.5658976930792378	6782	0.6802407221664994	1.1097607799826403	1.861558817530381
Axin1	AXIN1	65234	7487	1740	0.17452357071213642	8503	0.8528585757271815	0.21389597622237763	2.6500081977056036
Cdc45	CDC45	41154	2846	365	0.0366098294884654	9737	0.976629889669007	0.08482670400608991	7.955520334247177
Fzd6	FZD6	34434	4065	353	0.0354062186559679	9731	0.9760280842527582	0.06886363775849567	7.411659059760124
Fzd9	FZD9	2338	2338	693	0.06950852557673019	9583	0.9611835506519558	0.19288099024729924	6.318393028648435
Hyal3	HYAL3	6638	2030	89	0.00892678034102307	9888	0.9917753259779338	0.010252333890023968	11.342702003821309
Nme5	NME5	24272	2392	1575	0.1579739217652959	9065	0.9092276830491475	0.39143254822145235	3.9604366216767404
Pip4k2b	PIP4K2B	34438	6135	5271	0.5286860581745235	7313	0.7335005015045135	1.3277455900654112	2.1795135628140168
Pla2g6	PLA2G6	94196	6758	2916	0.29247743229689066	7944	0.7967903711133401	0.5066843020786705	2.4337522348706697
Pla2g10	PLA2G10	22125	1116	NA	NA	NA	NA	NA	NA
Slc25a11	SLC25A11	3122	2669	10207	1.0237713139418254	5929	0.5946840521564694	3.28170992061348	1.7694860310166454
Ulk1	ULK1	28517	7608	4409	0.44222668004012033	7529	0.7551654964894684	0.9809632428230624	2.2396565606949697
Anxa9	ANXA9	13618	1826	NA	NA	NA	NA	NA	NA
Nsmaf	NSMAF	76341	6165	2711	0.2719157472417252	8357	0.8382146439317953	0.5765710110570451	2.7924926729012443
Doc2a	DOC2A	17762	6426	1415	0.141925777331996	9006	0.9033099297893681	0.2925243279240873	3.810831211870349
Dhx16	DHX16	19919	4008	1648	0.16529588766298897	8640	0.8665997993981945	0.2206432317315071	2.8417329038534427
Cul4b	CUL4B	51186	7031	4524	0.4537612838515547	7503	0.7525576730190572	1.074649809595302	2.2845782881753247
Cul3	CUL3	115248	11505	7461	0.7483450351053159	6429	0.6448345035105316	1.8864076329701311	1.8353372994679125
Cul2	CUL2	82092	5147	5190	0.5205616850551655	6861	0.6881644934804413	0.9880915693212651	1.9095296110326039
Cul1	CUL1	103123	3548	10887	1.09197592778335	4568	0.45817452357071214	2.063261919372321	1.3154190187444983
Foxn1	FOXN1	32654	3637	7	7.021063189568707e-4	9963	0.9992978936810432	7.016837451868092e-4	37.728351215601045
Tpst2	TPST2	74733	6957	1994	0.2	8473	0.8498495486459379	0.2982445581302037	2.7305885726808223
Tpst1	TPST1	215345	2871	3734	0.37452357071213643	7314	0.7336008024072217	0.5468481278925552	1.9744866855706755
Klf11	KLF11	11988	4589	653	0.06549648946840522	9403	0.9431293881644934	0.08508684846796383	4.45362038450082
Aurka	AURKA	22949	2928	1520	0.15245737211634905	9276	0.9303911735205617	0.5302703174223242	4.776394935324788
Fkbp6	FKBP6	30480	2469	17	0.0017051153460381143	9960	0.9989969909729187	0.004912329525440601	41.10455804145427
Gpr65	GPR65	9688	4522	79	0.007923771313941825	9921	0.9950852557673019	0.019297223599779176	17.531354900114223
Rae1	RAE1	28202	5855	3548	0.3558676028084253	7605	0.7627883650952858	0.6034087416226007	2.1828170928176753
Ofd1	OFD1	34609	5172	1078	0.10812437311935807	9222	0.924974924774323	0.20939331184445098	4.232118313964501
Sema7a	SEMA7A	25179	4309	4049	0.4061183550651956	7329	0.7351053159478436	0.7170856435290422	2.0851288412097975
Cilp	CILP	16731	5695	NA	NA	NA	NA	NA	NA
Slc4a7	SLC4A7	111700	9616	4824	0.483851554663992	7178	0.7199598796389167	1.0845521216070722	2.152350885436183
Map4k3	MAP4K3	188047	6067	7185	0.7206619859578737	6911	0.6931795386158476	2.5634510613795443	2.2216769090973987
Ppfibp1	PPFIBP1	172134	11690	2726	0.27342026078234705	8532	0.8557673019057171	0.8693606549410495	3.4101171388198375
Slc43a1	SLC43A1	31253	3532	40	0.004012036108324975	9931	0.9960882647943832	0.004196962439127997	16.147403888000042
Pkp4	PKP4	225916	9525	13300	1.3340020060180542	4803	0.48174523570712136	4.676073158788231	1.621004296518422
Pex3	PEX3	39204	2222	4811	0.4825476429287864	7189	0.7210631895687061	0.9870060477349392	2.0588263041622255
Cntnap1	CNTNAP1	17202	6045	4672	0.4686058174523571	7737	0.7760280842527583	1.399004275339812	2.524072615531853
Enc1	ENC1	14019	5858	13887	1.3928786359077232	6669	0.6689067201604815	12.818346311881779	2.570411899968457
Nipsnap1	NIPSNAP1	26530	3067	11759	1.1794383149448344	5681	0.5698094282848546	3.7241433297786832	1.6362059270384768
Itga10	ITGA10	18978	6320	228	0.022868605817452356	9761	0.979037111334002	0.026360312756908505	7.099627953133224
Ikbkap	IKBKAP	66600	6048	7188	0.720962888665998	6497	0.651654964894684	1.7919268488583415	1.8567234744178625
Gcm1	GCM1	21866	2765	11	0.0011033099297893681	9960	0.9989969909729187	0.0013028251169397449	32.714895281448854
Dgke	DGKE	35469	10933	2711	0.2719157472417252	8383	0.8408224674022067	0.6337482605304126	2.927682864869011
Ybx3	YBX3	24224	8610	5667	0.5684052156469408	7046	0.7067201604814444	1.4069462978161087	2.0867994144238717
Cpz	CPZ	27100	3447	25	0.0025075225677031092	9949	0.9978936810431294	0.003905839295396471	24.92368965358942
Cops3	COPS3	34474	2788	15844	1.5891675025075225	4199	0.42116349047141427	4.331550816558413	1.3096403025251544
Chst1	CHST1	16746	3478	10251	1.028184553660983	6756	0.6776328986960882	5.825366650659171	2.3474186862788566
Cbx4	CBX4	6274	2880	6398	0.6417251755265797	6992	0.7013039117352056	1.9486650944910162	2.175301831593411
Bcas1	BCAS1	133818	8186	16799	1.6849548645937813	5972	0.5989969909729188	18.470001327082862	2.5506166569158815
Barx2	BARX2	76340	3660	502	0.05035105315947844	9608	0.963691073219659	0.0913555794276198	6.0028705690425355
Agps	AGPS	151193	8745	5202	0.521765295887663	6646	0.6665997993981946	0.8712786569156763	1.7889711965432797
Pir	PIR	108767	2512	775	0.07773319959879639	9357	0.9385155466399198	0.1164366305859096	4.389734666749831
Cggbp1	CGGBP1	97942	6490	5985	0.6003009027081244	6233	0.6251755265797392	0.972033212688522	1.6423720883140374
Bhlhe40	BHLHE40	6208	3837	2889	0.2897693079237713	8350	0.8375125376128385	0.7751887320100536	3.038444738833244
Tcap	TCAP	2369	2123	170	0.017051153460381142	9844	0.9873620862587763	0.02940127434163259	10.05609376565816
Prpf18	PRPF18	43942	1865	6126	0.6144433299899699	6705	0.672517552657974	1.7746935661030636	2.1681027148801717
Kmo	KMO	63511	5946	13	0.001303911735205617	9959	0.9988966900702106	0.00190420795941843	33.46639973117216
Yars	YARS	42917	8212	7676	0.7699097291875627	5635	0.5651955867602808	1.3642464558888825	1.5170734550388134
Pdxk	PDXK	43214	11912	9399	0.942728184553661	6053	0.6071213640922768	3.3383787534737825	1.9381228980239635
Khsrp	KHSRP	11447	4643	3362	0.3372116349047141	7897	0.7920762286860582	0.6795360099759605	2.4445768072990766
Pdlim4	PDLIM4	15784	3192	435	0.043630892678034106	9698	0.9727181544633902	0.09630058799127847	7.112468742271471
Cask	CASK	408530	10529	6485	0.6504513540621866	6755	0.6775325977933802	1.7761884811823372	2.0489421776547063
Akr7a5	AKR7A2	8182	1781	2254	0.22607823470411234	8204	0.8228686058174524	0.30318182956935813	2.435526342891281
Prkra	PRKRA	20099	3941	3926	0.3937813440320963	7760	0.7783350050150452	0.8835404196338641	2.3870310821657834
Stk16	STK16	4883	4368	4228	0.4240722166499499	7005	0.7026078234704113	0.6033727222393432	1.8316943923704359
Scarf1	SCARF1	11890	4961	155	0.015546639919759278	9839	0.9868605817452357	0.020723269215812752	9.259607853813971
Ly6d	LY6D	1713	1553	64	0.0064192577733199595	9940	0.9969909729187563	0.03386389482420579	28.667091831233943
Olfr2	OR6A2	1157	1157	NA	NA	NA	NA	NA	NA
Tnfsf11	TNFSF11	45278	2733	NA	NA	NA	NA	NA	NA
Rgs20	RGS20	107496	3192	692	0.06940822467402206	9551	0.9579739217652958	0.16551003195160768	5.861398179702953
Fam193a	FAM193A	107305	6959	4208	0.42206619859578737	7106	0.7127382146439318	0.6387747453414512	1.8936220233468841
Klf7	KLF7	93131	9262	4078	0.4090270812437312	7449	0.7471414242728185	0.7782112110229776	2.1567344644575357
Plpp2	PLPP2	10465	7059	2226	0.22326980942828487	8662	0.8688064192577734	0.507072063819103	3.189369528292677
Stc2	STC2	14791	6128	36	0.0036108324974924774	9940	0.9969909729187563	0.00540375263618119	20.358247400058602
Cadps	CADPS	477044	14638	17779	1.7832497492477433	5760	0.5777331995987964	11.863035681424854	1.9314601256522543
Pde8b	PDE8B	219359	6944	3352	0.3362086258776329	8290	0.831494483450351	0.9588753822909192	2.912542241616602
Psmg1	PSMG1	9083	2515	1779	0.17843530591775325	8766	0.8792377131394182	0.33880665972237106	3.262084295378248
Rfxank	RFXANK	9641	2503	1451	0.14553660982948846	8956	0.8982948846539619	0.2555749201662566	3.4736564415110314
Skap1	SKAP1	296836	2648	254	0.025476429287863592	9767	0.9796389167502507	0.0384721623995268	7.699007458435671
Unc5c	UNC5C	386703	10685	4023	0.40351053159478434	7410	0.7432296890672017	0.7414662585408951	2.1339823449422846
Rtca	RTCA	26563	3037	4787	0.48014042126379136	7410	0.7432296890672017	1.1175210957378101	2.201707368659584
Ssna1	SSNA1	1724	1183	13119	1.3158475426278837	4485	0.4498495486459378	3.0831975211420195	1.3344278593562218
Oasl1	OASL	20132	3517	17	0.0017051153460381143	9956	0.9985957873620862	0.0023042444617431385	28.152081629247323
Aoc3	AOC3	6947	4524	110	0.011033099297893681	9888	0.9917753259779338	0.019137963594867257	12.538637164457075
Dchs1	DCHS1	34532	10765	1301	0.1304914744232698	9213	0.9240722166499499	0.31971417311418654	4.333100942778021
Kcnk5	KCNK5	40478	3756	213	0.02136409227683049	9804	0.9833500501504514	0.032947080784936814	8.496186269354853
Chrd	CHRD	10664	6620	2587	0.25947843530591774	8793	0.8819458375125376	0.8758881821510274	3.6068083211009507
Numb	NUMB	188534	10760	2730	0.27382146439317956	8323	0.8348044132397192	0.6065269738395647	2.844183228719366
Socs1	SOCS1	1775	1225	200	0.020060180541624874	9842	0.98716148445336	0.04253064137743756	10.280544769727106
Irs2	IRS2	33871	8138	2941	0.2949849548645938	8098	0.8122367101303912	0.5602817983492056	2.5374844573329667
Eif3a	EIF3A	47154	7101	27634	2.771715145436309	2398	0.24052156469408226	9.282618484402953	1.0992251483191915
Eif3b	EIF3B	26660	8998	5433	0.5449348044132397	6497	0.651654964894684	0.8619088381605846	1.7036725276882407
Eif3c	EIF3C	47173	6982	35752	3.5859578736208624	1759	0.17642928786359077	13.060169937035502	1.0077881110254396
Eif3d	EIF3D	18587	4070	10227	1.025777331995988	5087	0.5102306920762287	2.204471383857662	1.4474352173680554
Eif3f	EIF3F	31612	9423	9919	0.9948846539618856	4597	0.46108324974924775	1.6531988281023227	1.2923787616950766
Eif3g	EIF3G	4902	3486	9806	0.9835506519558675	5558	0.5574724172517552	2.403781954751807	1.5763432981900019
Eif3h	EIF3H	124796	6434	17920	1.7973921765295888	3747	0.37582748244734204	5.070190811173615	1.2527641156740357
Eif3i	EIF3I	9677	1725	18814	1.8870611835506519	3741	0.3752256770310933	5.700755431104226	1.2652612964905832
Eif4g3	EIF4G3	370597	9596	29293	2.9381143430290875	1962	0.19679037111334002	10.492006876281367	1.1024542854529562
Stx16	STX16	28274	5099	4404	0.44172517552657975	6914	0.6934804413239719	0.637039053764765	1.8068865154798865
Stx11	STX11	37845	1926	NA	NA	NA	NA	NA	NA
Jrkl	JRKL	117586	3511	1093	0.10962888665997994	9205	0.9232698094282848	0.21458276927280992	4.225444670073447
S1pr4	S1PR4	7987	1664	NA	NA	NA	NA	NA	NA
Mrpl40	MRPL40	4174	1965	5541	0.5557673019057171	7001	0.7022066198595788	1.239792695369688	2.0034640079227146
Dnah11	DNAH11	358625	15998	192	0.01925777331995988	9847	0.9876629889669007	0.04436779090405935	10.937745963101587
B4galt2	B4GALT2	12228	3772	3248	0.32577733199598796	8163	0.8187562688064193	0.8389883865660579	2.8116231622017183
B3galt4	B3GALT4	7701	2356	304	0.03049147442326981	9769	0.979839518555667	0.06928785151723603	8.632769042961419
Tradd	TRADD	6119	2567	797	0.07993981945837512	9344	0.9372116349047142	0.13414464478801033	4.581666849803557
Mbtps1	MBTPS1	63146	10238	6694	0.6714142427281845	6166	0.6184553660982949	1.2869448349059618	1.6896214560996885
Edf1	EDF1	4168	1200	15389	1.543530591775326	4007	0.40190571715145434	4.450958744424667	1.366820686417519
Snx30	SNX30	130834	11578	11560	1.1594784353059178	4706	0.4720160481444333	2.8290128686792646	1.4506237571912293
Uri1	URI1	92965	5432	4952	0.4966900702106319	7297	0.7318956870611836	1.1387692619437206	2.1484853184419754
Eed	EED	34270	7016	2105	0.2111334002006018	8603	0.862888665997994	0.4233688627322433	3.0817862643589304
Ctnnal1	CTNNAL1	70961	3131	3559	0.35697091273821463	8013	0.8037111334002006	0.9042572496303234	2.663870877235748
Rnmt	RNMT	37899	6982	6958	0.6978936810431294	6374	0.6393179538615847	1.5173092353598057	1.7650124962041085
Ripk1	RIPK1	51197	4231	463	0.04643931795386159	9567	0.9595787362086259	0.058531306629287	5.2096467593241265
Cradd	CRADD	217466	4276	445	0.044633901705115345	9660	0.9689067201604814	0.08437535497454345	6.507931211366852
Tnfsf14	TNFSF14	9336	4778	NA	NA	NA	NA	NA	NA
Tnfsf10	TNFSF10	18e3	3473	129	0.012938816449348044	9873	0.990270812437312	0.024609378340659457	12.12427475394382
Adam23	ADAM23	177592	6421	8214	0.8238716148445336	6495	0.6514543630892679	2.7588242106196206	2.016055455657121
Adam15	ADAM15	12210	6584	4706	0.4720160481444333	7271	0.7292878635907724	0.9879318364361818	2.105749595522142
Adam7	ADAM7	86041	4483	NA	NA	NA	NA	NA	NA
Tnfrsf14	TNFRSF14	9744	6219	10	0.0010030090270812437	9963	0.9992978936810432	0.0018045912237665957	42.35303906150077
Fadd	FADD	4228	1841	332	0.033299899699097295	9731	0.9760280842527582	0.06228753468752129	7.494758539305885
Napg	NAPG	26857	5586	17606	1.7658976930792376	4597	0.46108324974924775	7.61416443130173	1.562591963843737
Napa	NAPA	27604	5839	21060	2.1123370110330995	3045	0.30541624874623874	6.583025634230407	1.2146455532463953
Mtmr1	MTMR1	72133	6323	2687	0.2695085255767302	8101	0.8125376128385156	0.4544919843289523	2.5014429702379792
Mpdz	MPDZ	173887	11273	5588	0.560481444332999	7160	0.7181544633901705	1.5459955551276159	2.218415450767386
Riok3	RIOK3	33781	5320	5435	0.545135406218656	6390	0.6409227683049148	0.8055160063398139	1.646389915298133
Matn4	MATN4	15085	2467	1336	0.13400200601805418	9313	0.9341023069207622	0.4434720954920132	4.969604750235754
Rgs9	RGS9	90273	6990	3972	0.39839518555667003	8820	0.8846539618856569	4.2244532373326225	5.159067047339232
Dlk1	DLK1	12520	5312	7427	0.7449348044132397	8767	0.8793380140421264	16.445618337608874	5.443858621890596
Fpgt	FPGT	35875	4180	3855	0.38665997993981943	7780	0.7803410230692076	0.8633188662184769	2.4030145021911506
Tnfrsf11a	TNFRSF11A	66006	8993	171	0.017151454363089267	9834	0.9863590772316951	0.02668944741738507	9.525084541268116
Scel	SCEL	109590	4205	97	0.009729187562688065	9891	0.9920762286860582	0.014651045120515524	12.441069808270676
Pex11b	PEX11B	7479	1838	3992	0.4004012036108325	7244	0.726579739217653	0.622690179073684	1.9707912880232714
Suclg2	SUCLG2	294155	3090	909	0.09117352056168505	9447	0.947542627883651	0.2373481061098835	5.343479658031
Sucla2	SUCLA2	64865	3937	19723	1.978234704112337	4100	0.4112337011033099	9.265350278943965	1.5386969923451645
Il18rap	IL18RAP	33877	2966	NA	NA	NA	NA	NA	NA
Il1rl2	IL1RL2	53030	2644	13	0.001303911735205617	9958	0.9987963891675025	0.0015029641034649743	29.732135957451426
Il18r1	IL18R1	87247	4353	NA	NA	NA	NA	NA	NA
Il1rl1	IL1RL1	40536	5746	22	0.0022066198595787363	9949	0.9978936810431294	0.0024025934760847894	22.213276586970437
Galr2	GALR2	2748	1364	NA	NA	NA	NA	NA	NA
Dpm1	DPM1	23689	1207	13959	1.4001003009027082	4284	0.4296890672016048	3.3464740595545286	1.306575717097697
Banf1	BANF1	2071	1645	15227	1.5272818455366097	4208	0.42206619859578737	4.397540308758557	1.373048016390426
Fgf18	FGF18	37968	1986	373	0.037412236710130393	9717	0.9746238716148445	0.07212812074502171	7.17858149411395
Sap30	SAP30	7564	1320	547	0.054864593781344034	9598	0.9626880641925777	0.11946926143059533	6.299932864570345
Inpp4a	INPP4A	149537	13187	6783	0.6803410230692076	6516	0.6535606820461384	1.6276704624858627	1.8752388092491563
Fgf17	FGF17	6412	3287	NA	NA	NA	NA	NA	NA
Nrp2	NRP2	116144	13896	2358	0.23650952858575727	8539	0.856469408224674	0.5230525159589512	3.057905114283356
Nrp1	NRP1	158771	11522	7032	0.7053159478435306	7452	0.7474423269809428	3.224818763643725	2.5460618663368106
Tmem11	TMEM11	17345	3309	3516	0.3526579739217653	7893	0.7916750250752257	0.7601619584402722	2.4722896907738576
Socs2	SOCS2	13674	6776	2490	0.24974924774322968	8830	0.8856569709127382	0.9341081726471419	3.8698523661668345
Ggh	GGH	24093	3130	3080	0.30892678034102306	7676	0.7699097291875627	0.43901148726548794	2.1447781861434514
Wisp2	WISP2	13666	4981	NA	NA	NA	NA	NA	NA
Wisp1	WISP1	39306	3844	194	0.01945837512537613	9812	0.9841524573721163	0.02810964742959946	8.616306267232197
Akap4	AKAP4	10254	3042	NA	NA	NA	NA	NA	NA
Asap2	ASAP2	198919	7248	2391	0.2398194583751254	8480	0.8505516549648947	0.5137517980765447	2.9887683780927383
Proz	PROZ	13730	1666	NA	NA	NA	NA	NA	NA
Ldb1	LDB1	12894	2790	4093	0.4105315947843531	7441	0.7463390170511535	0.8186071002655876	2.2038963582937128
St3gal5	ST3GAL5	49871	5549	7935	0.7958876629889668	6630	0.6649949849548646	3.5768513786922003	2.376285811086762
